CODA Motion Analysis: throw0010.MDF [throw_1.stp]
Graph data: "export: scapula_humerus  *  Time"
Time	Marker Position																								Vector Angle		
Time	distal_hand.X	distal_hand.Y	distal_hand.Z	proximal_hand.X	proximal_hand.Y	proximal_hand.Z	distal_radius.X	distal_radius.Y	distal_radius.Z	proximal_radius.X	proximal_radius.Y	proximal_radius.Z	distal_humerus.X	distal_humerus.Y	distal_humerus.Z	proxinmal_humerus.X	proxinmal_humerus.Y	proxinmal_humerus.Z	distal_scapula.X	distal_scapula.Y	distal_scapula.Z	proximal_scapula.X	proximal_scapula.Y	proximal_scapula.Z	wrist__forearm	foream_arm	scapula_humerus
2.12000	1075.63	-265.28	907.77	1011.58	-257.21	926.06	984.17	-243.02	933.71	709.51	-270.20	913.14	693.13	-271.31	913.00	439.52	-270.56	1103.50	417.85	-254.15	1125.31	366.92	-272.46	1034.02	-20.22	138.81	82.24
2.12500	1075.64	-265.09	908.39	1011.57	-257.13	926.63	984.12	-242.92	934.30	709.43	-270.12	913.40	693.91	-271.40	913.40	439.31	-271.09	1103.56	417.68	-254.13	1125.39	366.79	-272.40	1034.10	-20.24	138.89	82.38
2.13000	1075.67	-264.95	909.04	1011.52	-257.05	927.29	983.99	-242.97	934.94	709.32	-270.21	913.70	694.00	-271.40	913.65	439.21	-271.11	1103.64	417.53	-254.10	1125.45	366.67	-272.40	1034.18	-20.29	138.87	82.42
2.13500	1075.63	-264.82	909.75	1011.53	-256.97	927.89	983.99	-242.92	935.46	709.27	-270.75	913.95	693.97	-271.97	913.87	439.03	-271.04	1103.72	417.38	-254.05	1125.49	366.53	-272.43	1034.20	-20.28	138.85	82.44
2.14000	1075.59	-264.71	910.49	1011.51	-256.88	928.50	983.83	-242.87	936.08	710.22	-270.33	914.26	692.90	-272.62	913.96	438.86	-270.92	1103.81	417.23	-254.02	1125.54	366.40	-272.45	1034.18	-20.26	138.67	82.32
2.14500	1075.52	-264.56	911.22	1011.52	-256.75	929.07	983.82	-242.72	936.71	710.34	-270.28	914.45	692.72	-272.76	914.16	437.64	-270.84	1103.58	417.08	-254.01	1125.60	366.34	-272.44	1034.17	-20.24	138.75	82.43
2.15000	1075.56	-264.50	911.88	1011.46	-256.74	929.70	983.65	-242.62	937.43	710.31	-270.33	914.69	692.64	-272.82	914.40	437.29	-270.82	1103.55	416.90	-253.93	1125.66	366.24	-272.39	1034.25	-20.29	138.72	82.47
2.15500	1075.58	-264.38	912.56	1011.33	-256.57	930.35	983.60	-242.62	937.96	709.35	-270.30	914.83	692.64	-272.87	914.60	437.12	-270.74	1103.59	416.72	-253.88	1125.74	366.12	-272.39	1034.34	-20.31	138.69	82.48
2.16000	1075.52	-264.21	913.25	1011.19	-256.48	931.04	983.53	-242.60	938.53	710.12	-270.23	915.19	692.59	-273.43	914.84	437.95	-270.63	1103.98	416.53	-253.85	1125.81	365.98	-272.37	1034.42	-20.34	138.52	82.35
2.16500	1075.46	-264.10	913.98	1011.11	-256.39	931.70	983.72	-242.41	938.98	710.23	-270.14	915.42	692.57	-272.97	915.07	438.02	-270.49	1104.12	416.37	-253.81	1125.90	365.89	-272.36	1034.44	-20.32	138.47	82.29
2.17000	1075.39	-264.02	914.70	1011.01	-256.35	932.38	983.66	-242.42	939.66	710.19	-270.13	915.64	692.49	-272.94	915.30	437.88	-270.41	1104.23	416.22	-253.80	1125.95	365.81	-272.36	1034.43	-20.37	138.40	82.27
2.17500	1075.38	-263.80	915.43	1011.11	-256.29	932.93	983.58	-242.38	940.32	709.28	-270.69	915.75	692.45	-272.92	915.56	437.77	-270.37	1104.30	416.09	-253.80	1126.01	365.68	-272.40	1034.46	-20.35	138.34	82.30
2.18000	1075.46	-263.65	916.07	1011.05	-256.33	933.53	983.29	-242.46	940.95	709.12	-270.28	915.99	692.46	-272.93	915.77	437.63	-269.79	1104.39	415.96	-253.76	1126.05	365.56	-272.37	1034.51	-20.37	138.29	82.33
2.18500	1075.47	-263.59	916.73	1011.03	-256.26	934.12	983.32	-242.32	941.44	709.13	-270.20	916.25	693.45	-272.37	916.14	437.51	-269.72	1104.43	415.84	-253.72	1126.13	365.43	-272.25	1034.58	-20.35	138.41	82.50
2.19000	1075.41	-263.54	917.40	1010.82	-256.13	934.81	983.26	-242.34	942.00	709.07	-270.24	916.49	693.56	-272.32	916.38	437.40	-269.68	1104.50	415.71	-253.64	1126.20	365.33	-272.18	1034.61	-20.40	138.39	82.52
2.19500	1075.36	-263.37	918.13	1010.76	-256.02	935.40	983.28	-242.20	942.60	709.07	-270.23	916.73	693.52	-272.36	916.63	437.35	-269.63	1104.61	415.62	-253.59	1126.30	365.27	-272.10	1034.67	-20.35	138.34	82.51
2.20000	1075.36	-263.29	918.80	1010.66	-256.03	936.03	983.01	-242.25	943.37	709.98	-269.74	917.10	692.53	-272.39	916.71	437.23	-269.61	1104.72	415.47	-253.50	1126.37	365.21	-272.03	1034.73	-20.41	138.14	82.38
2.20500	1075.31	-263.16	919.48	1010.66	-255.91	936.59	983.07	-242.22	943.96	710.12	-269.12	917.34	693.40	-271.84	917.05	437.15	-269.55	1104.85	415.34	-253.48	1126.44	365.16	-272.04	1034.79	-20.39	138.19	82.46
2.21000	1075.13	-263.04	920.23	1010.66	-255.96	937.22	982.85	-242.15	944.57	710.06	-269.14	917.60	693.55	-271.76	917.29	436.93	-269.48	1104.92	415.19	-253.40	1126.48	365.04	-271.95	1034.85	-20.41	138.18	82.52
2.21500	1075.11	-263.11	920.91	1010.73	-255.88	937.73	982.98	-242.10	944.99	710.01	-268.61	917.83	693.55	-271.81	917.52	436.77	-269.49	1104.98	415.07	-253.32	1126.56	364.91	-271.88	1034.89	-20.32	138.19	82.56
2.22000	1075.09	-263.06	921.58	1010.57	-255.85	938.37	982.85	-242.13	945.45	710.89	-268.59	918.21	692.51	-272.42	917.62	436.57	-269.55	1105.03	414.94	-253.21	1126.61	364.83	-271.80	1034.93	-20.31	138.07	82.45
2.22500	1075.12	-262.89	922.20	1010.48	-255.71	938.97	982.88	-242.02	945.82	711.98	-268.60	918.52	693.30	-272.46	917.96	436.44	-269.58	1105.11	414.82	-253.10	1126.69	364.77	-271.76	1034.96	-20.30	138.17	82.54
2.23000	1075.03	-262.87	922.84	1010.34	-255.69	939.57	982.63	-241.92	946.39	711.11	-268.63	918.60	693.40	-271.90	918.19	436.29	-269.51	1105.20	414.71	-253.03	1126.76	364.72	-271.73	1035.00	-20.34	138.13	82.55
2.23500	1074.94	-262.78	923.51	1010.45	-255.55	940.03	982.53	-241.72	946.90	710.98	-268.62	918.77	693.40	-271.27	918.37	436.21	-269.53	1105.30	414.60	-252.99	1126.82	364.63	-271.75	1035.02	-20.29	138.08	82.56
2.24000	1074.89	-262.77	924.09	1010.35	-255.52	940.55	982.51	-241.83	947.39	710.02	-268.68	918.84	692.39	-271.83	918.42	436.14	-269.47	1105.42	414.49	-252.93	1126.86	364.54	-271.73	1035.06	-20.28	137.90	82.43
2.24500	1074.91	-262.66	924.68	1010.39	-255.54	940.94	982.48	-241.83	947.72	709.91	-268.13	919.00	692.25	-271.37	918.55	436.12	-269.49	1105.56	414.39	-252.91	1126.93	364.41	-271.62	1035.10	-20.16	137.85	82.42
2.25000	1075.00	-262.70	925.16	1010.27	-255.55	941.37	982.44	-242.03	948.11	708.91	-268.11	919.05	693.21	-270.74	918.86	436.00	-269.46	1105.65	414.23	-252.85	1127.02	364.33	-271.52	1035.19	-20.12	137.95	82.53
2.25500	1075.03	-262.62	925.59	1010.29	-255.47	941.70	982.34	-241.98	948.50	709.68	-268.10	919.32	694.35	-270.66	919.18	435.90	-269.43	1105.73	414.12	-252.78	1127.10	364.26	-271.50	1035.27	-20.08	138.07	82.68
2.26000	1074.89	-262.56	926.07	1010.20	-255.45	942.14	982.21	-242.01	948.99	709.71	-268.16	919.50	694.42	-270.67	919.36	435.76	-269.42	1105.74	413.98	-252.72	1127.16	364.20	-271.45	1035.32	-20.13	138.05	82.68
2.26500	1074.83	-262.54	926.45	1010.17	-255.39	942.51	982.10	-242.06	949.33	710.65	-267.58	919.78	694.38	-270.07	919.52	435.69	-269.43	1105.81	413.87	-252.71	1127.23	364.12	-271.34	1035.31	-20.16	138.03	82.66
2.27000	1074.70	-262.45	926.92	1010.08	-255.42	942.87	981.88	-241.98	949.80	710.73	-267.55	919.96	694.29	-269.43	919.67	435.60	-269.37	1105.83	413.75	-252.70	1127.28	364.05	-271.29	1035.28	-20.15	137.98	82.63
2.27500	1074.69	-262.43	927.22	1010.00	-255.34	943.15	981.95	-241.95	950.00	711.67	-266.99	920.19	694.26	-268.78	919.76	435.52	-269.30	1105.92	413.64	-252.74	1127.31	363.98	-271.23	1035.28	-20.13	137.97	82.62
2.28000	1074.59	-262.45	927.53	1009.91	-255.37	943.38	981.82	-241.88	950.22	711.72	-266.99	920.31	694.17	-268.18	919.87	435.39	-269.25	1105.95	413.53	-252.71	1127.33	363.92	-271.15	1035.36	-20.10	137.96	82.62
2.28500	1074.56	-262.38	927.73	1009.85	-255.34	943.58	981.70	-241.90	950.33	711.65	-266.45	920.40	694.14	-268.71	919.93	435.26	-269.26	1106.01	413.41	-252.64	1127.37	363.86	-271.05	1035.37	-20.09	137.97	82.60
2.29000	1074.48	-262.43	927.94	1009.75	-255.36	943.73	981.64	-241.94	950.45	711.57	-266.40	920.49	695.05	-269.39	920.20	435.17	-269.19	1106.04	413.33	-252.58	1127.41	363.80	-270.95	1035.37	-20.04	138.10	82.72
2.29500	1074.42	-262.35	928.09	1009.71	-255.33	943.87	981.71	-241.73	950.56	711.50	-265.80	920.55	695.16	-269.42	920.30	435.06	-269.19	1106.07	413.24	-252.55	1127.46	363.70	-270.88	1035.36	-20.04	138.13	82.74
2.30000	1074.30	-262.40	928.15	1009.64	-255.33	943.95	981.86	-241.72	950.59	710.47	-266.28	920.52	695.09	-269.97	920.42	434.96	-269.13	1106.10	413.14	-252.46	1127.46	363.60	-270.88	1035.38	-20.05	138.16	82.76
2.30500	1074.31	-262.36	928.14	1009.63	-255.22	943.99	981.67	-241.55	950.66	710.26	-266.29	920.57	694.04	-270.62	920.35	434.86	-269.13	1106.14	413.04	-252.41	1127.46	363.51	-270.89	1035.37	-20.10	138.04	82.64
2.31000	1074.23	-262.33	928.09	1009.52	-255.22	944.00	981.43	-241.67	950.67	710.15	-266.29	920.61	692.81	-270.14	920.24	434.79	-269.10	1106.15	412.94	-252.38	1127.45	363.41	-270.83	1035.39	-20.13	137.90	82.50
2.31500	1074.13	-262.33	928.05	1009.44	-255.20	943.93	981.35	-241.64	950.63	711.01	-266.25	920.73	691.56	-270.06	920.08	434.74	-269.08	1106.17	412.83	-252.37	1127.45	363.32	-270.77	1035.39	-20.10	137.76	82.35
2.32000	1073.96	-262.39	928.02	1009.29	-255.20	943.85	981.23	-241.64	950.65	710.14	-266.27	920.65	691.33	-270.09	920.03	434.63	-269.04	1106.17	412.70	-252.31	1127.43	363.23	-270.80	1035.39	-20.07	137.74	82.31
2.32500	1073.86	-262.42	927.92	1009.28	-255.11	943.64	981.29	-241.69	950.51	709.96	-266.26	920.62	691.23	-270.07	920.03	434.54	-269.04	1106.17	412.58	-252.25	1127.42	363.17	-270.78	1035.32	-19.97	137.77	82.27
2.33000	1073.80	-262.45	927.69	1009.14	-255.16	943.49	981.09	-241.84	950.39	709.80	-266.84	920.58	692.13	-270.65	920.17	434.40	-269.01	1106.15	412.47	-252.14	1127.39	363.11	-270.75	1035.29	-20.00	137.91	82.37
2.33500	1073.64	-262.47	927.40	1009.05	-255.22	943.25	981.07	-242.00	950.02	710.55	-266.33	920.58	693.17	-271.28	920.32	434.35	-269.03	1106.14	412.37	-252.11	1127.40	362.99	-270.75	1035.27	-20.00	138.11	82.51
2.34000	1073.43	-262.62	927.07	1008.87	-255.27	943.01	980.79	-242.17	949.79	710.50	-266.78	920.50	694.20	-270.78	920.44	434.20	-268.97	1106.09	412.25	-252.08	1127.38	362.86	-270.70	1035.27	-20.06	138.29	82.67
2.34500	1073.19	-262.71	926.69	1008.86	-255.27	942.56	980.76	-242.16	949.33	710.36	-267.36	920.38	694.21	-270.65	920.34	434.09	-268.97	1106.03	412.14	-252.04	1127.37	362.73	-270.60	1035.23	-19.97	138.37	82.68
2.35000	1073.00	-262.86	926.21	1008.72	-255.39	942.10	980.54	-242.34	948.95	709.26	-267.43	920.09	693.02	-270.63	920.03	433.97	-268.91	1105.95	412.03	-252.00	1127.31	362.62	-270.54	1035.18	-19.95	138.26	82.54
2.35500	1072.85	-262.92	925.62	1008.52	-255.42	941.55	980.39	-242.29	948.40	708.89	-266.83	919.87	691.68	-270.08	919.63	433.90	-268.93	1105.95	411.94	-252.00	1127.25	362.55	-270.48	1035.14	-19.91	138.14	82.34
2.36000	1072.60	-263.03	924.99	1008.24	-255.62	941.00	979.98	-242.36	947.90	707.72	-267.32	919.50	691.23	-269.99	919.39	433.72	-268.86	1105.90	411.82	-251.95	1127.21	362.46	-270.41	1035.08	-19.93	138.13	82.27
2.36500	1072.33	-263.21	924.25	1008.12	-255.63	940.30	979.88	-242.35	947.16	707.38	-267.93	919.19	691.01	-269.99	919.12	433.53	-268.86	1105.87	411.71	-251.97	1127.17	362.35	-270.38	1035.00	-19.90	138.18	82.22
2.37000	1071.95	-263.42	923.45	1007.87	-255.71	939.58	979.69	-242.53	946.43	707.17	-268.56	918.86	690.74	-270.58	918.84	433.39	-269.33	1105.75	411.54	-251.95	1127.11	362.18	-270.35	1034.93	-19.90	138.23	82.17
2.37500	1071.69	-263.62	922.51	1007.64	-255.82	938.75	979.71	-242.51	945.53	707.80	-269.22	918.61	690.50	-271.21	918.52	433.23	-269.46	1105.68	411.40	-251.92	1127.05	362.01	-270.25	1034.86	-19.88	138.31	82.15
2.38000	1071.35	-263.83	921.53	1007.23	-256.07	937.88	979.33	-242.66	944.67	707.58	-269.87	918.25	690.15	-271.34	918.18	433.07	-269.42	1105.55	411.24	-251.90	1126.96	361.86	-270.16	1034.79	-19.85	138.36	82.09
2.38500	1071.02	-264.07	920.43	1007.02	-256.20	936.84	979.18	-242.55	943.66	706.23	-269.98	917.69	690.73	-271.42	917.93	432.89	-269.40	1105.46	411.10	-251.92	1126.91	361.73	-270.10	1034.70	-19.82	138.54	82.13
2.39000	1070.50	-264.33	919.30	1006.63	-256.33	935.76	978.67	-242.54	942.73	704.73	-270.54	917.07	689.46	-271.46	917.34	431.75	-269.31	1105.04	410.94	-251.90	1126.87	361.54	-269.98	1034.62	-19.81	138.58	82.10
2.39500	1069.96	-264.61	918.05	1006.29	-256.44	934.60	978.39	-242.39	941.60	704.09	-270.62	916.52	688.86	-272.09	916.79	431.38	-269.34	1104.90	410.78	-251.92	1126.81	361.34	-269.93	1034.52	-19.80	138.62	82.03
2.40000	1069.36	-264.84	916.69	1005.71	-256.67	933.41	977.76	-242.60	940.38	703.54	-270.67	915.97	688.41	-272.27	916.25	431.16	-269.35	1104.77	410.60	-251.90	1126.69	361.08	-269.84	1034.41	-19.81	138.68	81.98
2.40500	1068.80	-265.05	915.19	1005.26	-256.75	932.05	977.45	-242.60	938.87	702.99	-270.76	915.32	687.90	-272.34	915.66	431.97	-269.36	1104.94	410.41	-251.86	1126.58	360.90	-269.73	1034.32	-19.76	138.61	81.74
2.41000	1068.21	-265.34	913.59	1004.73	-256.88	930.61	976.85	-242.77	937.37	702.48	-270.94	914.59	687.33	-273.00	915.01	431.96	-269.30	1104.84	410.21	-251.87	1126.46	360.65	-269.63	1034.27	-19.76	138.63	81.63
2.41500	1067.55	-265.64	911.94	1004.28	-256.93	929.02	976.58	-242.78	935.72	701.88	-271.01	913.77	685.68	-272.62	914.16	431.74	-269.35	1104.72	409.98	-251.89	1126.37	360.39	-269.52	1034.18	-19.68	138.54	81.39
2.42000	1066.84	-265.91	910.12	1003.63	-257.09	927.42	975.89	-243.06	934.31	701.22	-271.06	912.90	684.84	-272.69	913.36	431.52	-269.33	1104.58	409.75	-251.84	1126.25	360.05	-269.38	1034.01	-19.76	138.50	81.27
2.42500	1066.04	-266.17	908.22	1003.05	-257.19	925.63	975.30	-243.01	932.64	701.41	-271.13	912.15	684.09	-272.26	912.54	431.30	-268.83	1104.42	409.50	-251.79	1126.15	359.71	-269.23	1033.89	-19.73	138.52	81.15
2.43000	1065.19	-266.41	906.19	1002.37	-257.36	923.74	974.42	-243.03	930.91	701.63	-271.17	911.33	683.30	-272.33	911.61	431.04	-268.70	1104.18	409.25	-251.76	1126.04	359.37	-269.09	1033.80	-19.71	138.54	81.05
2.43500	1064.28	-266.72	904.06	1001.78	-257.38	921.66	973.75	-243.01	928.81	700.91	-271.18	910.30	683.49	-272.93	910.79	430.77	-268.69	1103.96	408.98	-251.79	1125.91	359.04	-268.95	1033.72	-19.61	138.72	81.06
2.44000	1063.31	-266.97	901.74	1001.01	-257.50	919.53	972.78	-243.18	926.82	699.08	-271.28	909.00	683.76	-273.13	909.95	430.43	-268.60	1103.75	408.74	-251.78	1125.76	358.66	-268.78	1033.63	-19.67	138.86	81.11
2.44500	1062.28	-267.29	899.28	1000.24	-257.63	917.29	971.98	-243.38	924.65	697.11	-271.44	907.65	684.02	-273.26	909.04	430.06	-268.60	1103.57	408.48	-251.78	1125.62	358.26	-268.66	1033.52	-19.73	139.01	81.15
2.45000	1061.22	-267.55	896.67	999.30	-257.81	914.97	971.05	-243.70	922.46	695.98	-271.65	906.37	682.15	-273.42	907.71	429.64	-268.57	1103.34	408.19	-251.74	1125.47	357.85	-268.48	1033.43	-19.82	138.89	80.91
2.45500	1060.05	-267.80	894.04	998.42	-257.92	912.49	970.36	-243.70	920.04	694.93	-271.87	905.02	679.97	-273.59	906.21	429.19	-268.56	1103.07	407.89	-251.75	1125.36	357.43	-268.34	1033.32	-19.78	138.75	80.60
2.46000	1058.94	-268.04	891.16	997.42	-258.12	909.88	969.32	-243.94	917.52	693.80	-272.61	903.58	677.66	-273.83	904.69	428.78	-268.55	1102.76	407.59	-251.73	1125.22	356.99	-268.18	1033.20	-19.82	138.59	80.29
2.46500	1057.63	-268.35	888.26	996.38	-258.38	907.15	968.21	-244.05	914.86	692.61	-273.33	902.10	676.34	-274.00	903.22	428.41	-268.59	1102.50	407.32	-251.68	1125.07	356.54	-268.02	1033.14	-19.79	138.56	80.12
2.47000	1056.38	-268.69	885.08	995.20	-258.66	904.29	966.89	-244.45	912.03	691.27	-273.66	900.58	675.04	-274.78	901.76	428.11	-268.57	1102.24	407.04	-251.62	1124.89	356.11	-267.90	1033.09	-19.81	138.55	79.95
2.47500	1055.03	-269.09	881.76	993.98	-258.90	901.27	965.64	-244.48	909.10	689.97	-273.95	898.92	673.77	-275.54	900.17	427.78	-268.59	1102.00	406.78	-251.58	1124.73	355.63	-267.74	1033.00	-19.83	138.52	79.78
2.48000	1053.75	-269.36	878.20	992.70	-259.16	898.05	964.31	-244.84	906.01	688.58	-273.80	897.20	672.40	-276.38	898.56	427.49	-268.52	1101.70	406.54	-251.54	1124.56	355.12	-267.56	1032.90	-19.84	138.50	79.62
2.48500	1052.29	-269.70	874.57	991.31	-259.35	894.74	963.09	-245.16	902.85	687.19	-274.06	895.37	671.02	-276.74	896.85	427.23	-268.53	1101.42	406.29	-251.15	1124.39	354.56	-267.44	1032.83	-19.86	138.45	79.46
2.49000	1050.66	-269.97	870.84	989.89	-259.64	891.26	961.63	-245.64	899.53	685.69	-273.97	893.56	669.54	-276.61	895.11	426.87	-268.54	1101.11	406.04	-250.97	1124.17	354.04	-267.31	1032.78	-19.81	138.43	79.31
2.49500	1048.85	-270.38	866.96	988.49	-259.96	887.62	960.25	-246.10	895.99	684.19	-273.82	891.64	668.05	-276.35	893.27	426.47	-268.68	1100.81	405.78	-250.95	1123.97	353.53	-267.13	1032.67	-19.79	138.43	79.12
2.50000	1047.15	-270.64	862.77	987.08	-260.27	883.78	958.65	-246.43	892.36	683.59	-273.70	889.84	666.48	-276.16	891.41	426.04	-268.73	1100.44	405.54	-250.91	1123.75	353.01	-266.92	1032.57	-19.81	138.47	78.94
2.50500	1045.35	-270.96	858.47	985.53	-260.59	879.83	957.18	-246.81	888.62	682.10	-273.54	887.80	664.89	-275.95	889.48	425.74	-268.79	1100.09	406.13	-250.85	1123.81	352.45	-266.72	1032.46	-19.82	138.46	79.07
2.51000	1043.56	-271.27	853.97	983.79	-260.90	875.77	955.37	-247.34	884.89	681.38	-273.43	885.87	664.20	-275.78	887.71	425.40	-268.85	1099.70	406.13	-250.82	1123.64	351.90	-266.55	1032.36	-19.84	138.61	79.12
2.51500	1041.56	-271.64	849.46	981.97	-261.21	871.65	953.58	-247.75	881.01	679.73	-273.33	883.79	663.64	-275.59	885.92	425.07	-268.81	1099.35	405.89	-250.83	1123.39	351.38	-266.32	1032.21	-19.84	138.76	79.05
2.52000	1039.58	-271.86	844.62	980.08	-261.44	867.37	951.63	-248.26	876.96	678.88	-273.30	881.82	663.03	-275.47	884.06	424.75	-268.72	1098.94	404.80	-250.82	1122.85	350.82	-266.12	1032.06	-19.90	138.98	78.69
2.52500	1037.47	-272.10	839.70	978.20	-261.68	862.97	949.82	-248.53	872.82	677.13	-273.22	879.67	661.41	-275.32	882.00	424.37	-268.72	1098.54	404.30	-250.46	1122.51	350.29	-265.92	1031.91	-19.99	139.03	78.39
2.53000	1035.30	-272.20	834.55	976.26	-261.89	858.34	947.84	-248.86	868.49	675.28	-273.20	877.42	659.57	-275.30	879.87	424.03	-268.66	1098.11	404.06	-250.00	1122.22	349.68	-265.72	1031.75	-20.08	139.06	78.20
2.53500	1032.95	-272.44	829.40	974.28	-262.18	853.65	945.81	-249.31	864.10	673.34	-273.63	875.13	657.67	-275.24	877.70	423.61	-268.74	1097.62	403.84	-249.88	1121.94	349.09	-265.50	1031.56	-20.15	139.10	77.99
2.54000	1030.64	-272.54	823.99	972.21	-262.43	848.83	943.69	-249.74	859.48	671.32	-273.68	872.76	655.70	-275.18	875.48	423.18	-268.72	1097.08	403.61	-250.22	1121.65	348.45	-265.25	1031.45	-20.24	139.17	77.82
2.54500	1028.20	-272.68	818.62	970.08	-262.59	843.94	941.59	-250.02	854.80	669.22	-274.14	870.36	653.71	-275.61	873.21	422.77	-268.68	1096.55	404.25	-250.32	1121.60	347.82	-265.02	1031.37	-20.28	139.23	77.98
2.55000	1025.76	-272.72	812.99	967.90	-262.63	838.84	939.49	-250.11	849.97	667.10	-274.61	867.91	651.64	-276.10	870.90	422.39	-268.60	1096.08	405.08	-250.23	1121.60	347.19	-264.84	1031.32	-20.31	139.28	78.18
2.55500	1023.09	-272.92	807.37	965.56	-262.72	833.76	937.16	-250.26	845.33	664.94	-275.08	865.42	649.51	-276.58	868.53	422.06	-268.56	1095.66	405.11	-249.86	1121.36	346.53	-264.64	1031.20	-20.42	139.26	78.06
2.56000	1020.48	-271.98	801.51	963.17	-262.76	828.54	934.70	-250.30	840.45	662.67	-275.58	862.85	647.25	-277.06	866.12	421.68	-268.49	1095.18	404.04	-249.76	1120.79	345.92	-264.41	1031.06	-20.55	139.27	77.49
2.56500	1017.67	-272.16	795.65	960.74	-262.84	823.28	932.03	-250.51	835.50	660.37	-276.11	860.23	644.95	-277.55	863.66	421.33	-268.38	1094.69	402.80	-249.72	1120.16	345.31	-264.20	1030.94	-20.69	139.27	76.87
2.57000	1014.81	-272.23	789.57	958.30	-262.86	817.80	929.66	-250.66	830.05	657.94	-276.59	857.53	642.59	-278.05	861.16	420.97	-268.43	1094.15	402.40	-249.65	1119.76	344.72	-264.04	1030.82	-20.77	139.34	76.53
2.57500	1011.69	-272.27	783.48	955.71	-262.91	812.31	927.22	-250.76	824.70	655.47	-277.10	854.83	640.14	-278.55	858.58	420.62	-268.51	1093.66	403.07	-249.60	1119.68	344.11	-263.84	1030.72	-20.92	139.37	76.57
2.58000	1009.71	-272.27	776.84	952.91	-262.92	806.72	924.80	-250.93	819.24	652.93	-277.63	852.11	637.66	-279.03	855.97	420.36	-268.47	1093.17	403.11	-249.91	1119.39	343.51	-263.61	1030.60	-20.85	139.39	76.36
2.58500	1006.49	-272.50	770.54	950.02	-262.97	801.08	921.82	-251.13	813.96	650.40	-278.14	849.39	635.12	-279.52	853.37	420.06	-268.48	1092.70	402.99	-250.32	1119.04	342.95	-263.43	1030.48	-20.97	139.38	76.08
2.59000	1003.25	-272.57	764.05	947.13	-262.97	795.25	918.73	-250.99	808.56	647.85	-278.66	846.61	632.54	-279.98	850.76	419.74	-268.40	1092.18	402.07	-250.36	1118.41	342.35	-263.21	1030.38	-21.08	139.39	75.55
2.59500	998.88	-272.71	757.85	944.15	-262.95	789.35	915.48	-251.19	803.10	645.18	-279.19	843.83	629.90	-280.47	848.17	419.31	-268.36	1091.65	401.79	-250.30	1117.96	341.73	-263.03	1030.31	-21.35	139.43	75.28
2.60000	995.50	-272.85	751.18	941.11	-262.45	783.27	912.42	-251.28	797.47	642.53	-279.70	841.04	627.22	-280.97	845.51	418.91	-268.34	1091.04	401.68	-250.24	1117.53	341.13	-262.83	1030.21	-21.37	139.48	75.05
2.60500	991.84	-272.89	744.55	937.95	-261.99	777.14	909.24	-251.62	791.68	639.81	-280.25	838.29	624.54	-281.50	842.88	418.57	-268.37	1090.43	401.59	-250.23	1117.12	340.57	-262.66	1030.13	-21.35	139.58	74.81
2.61000	988.02	-273.01	737.76	934.65	-262.07	770.96	906.22	-251.88	785.72	637.11	-280.76	835.51	621.82	-282.03	840.23	418.24	-268.34	1089.81	401.48	-250.52	1116.68	340.04	-262.44	1029.99	-21.41	139.69	74.53
2.61500	984.18	-274.06	730.85	931.27	-262.15	764.69	902.86	-251.43	779.91	634.29	-281.30	832.70	619.09	-282.57	837.62	417.92	-268.30	1089.22	401.39	-250.58	1116.26	339.46	-262.23	1029.86	-21.48	139.76	74.28
2.62000	980.29	-274.23	723.78	928.49	-262.25	758.38	899.71	-250.74	773.99	631.42	-281.82	829.86	616.35	-283.10	834.99	417.55	-268.28	1088.60	401.28	-250.53	1115.81	338.87	-262.05	1029.70	-21.97	139.85	74.03
2.62500	976.26	-274.34	716.56	925.59	-262.42	751.99	895.97	-250.82	768.28	628.53	-282.40	827.01	613.52	-283.64	832.34	417.24	-268.22	1088.00	401.18	-250.50	1115.36	338.26	-261.87	1029.58	-22.57	139.90	73.78
2.63000	971.84	-274.55	709.48	921.84	-262.50	745.71	892.41	-251.14	762.38	625.52	-282.94	824.13	610.59	-284.18	829.66	416.91	-268.15	1087.39	401.08	-250.46	1114.90	337.68	-261.63	1029.46	-22.90	139.95	73.50
2.63500	967.55	-274.68	702.15	917.21	-262.71	739.35	889.62	-251.37	756.46	622.45	-283.48	821.24	607.54	-284.72	826.95	416.58	-268.12	1086.76	401.01	-250.46	1114.43	337.12	-261.39	1029.30	-22.83	139.94	73.21
2.64000	962.81	-274.57	695.17	912.51	-262.92	733.02	887.08	-251.77	750.44	619.34	-283.99	818.32	604.48	-285.25	824.26	416.27	-268.04	1086.10	400.96	-250.44	1113.95	336.59	-261.09	1029.15	-22.73	139.93	72.91
2.64500	958.25	-274.59	687.88	908.32	-263.08	726.66	883.18	-252.15	744.57	616.21	-284.51	815.43	601.37	-285.80	821.56	416.01	-268.02	1085.48	400.92	-250.44	1113.48	336.11	-260.89	1029.00	-22.98	139.95	72.58
2.65000	953.39	-274.67	680.82	904.13	-263.30	720.34	877.99	-252.26	738.96	613.06	-285.40	812.53	598.28	-286.30	818.88	415.72	-267.94	1084.84	400.90	-250.06	1113.03	335.62	-260.69	1028.83	-23.22	139.98	72.25
2.65500	948.66	-274.60	673.49	899.73	-264.11	714.08	872.68	-252.60	733.29	609.76	-286.30	809.63	595.05	-286.80	816.17	415.42	-267.93	1084.22	400.86	-249.93	1112.61	335.13	-260.46	1028.63	-23.48	140.02	71.88
